keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
meet transcribe,2,210,27,4.02,I,ai notetaker,ok,,,,,,,,,,
ai note taker for google meet,2,210,31,6.45,I,ai notetaker,ok,,,,,,,,,,
best free ai note taker,2,210,20,2.0,I,ai notetaker,ok,,,,,,,,,,
ai zoom note taker,2,210,37,3.14,I,ai notetaker,ok,,,,,,,,,,
ai note taker for google meets,2,210,23,6.45,I,ai notetaker,ok,,,,,,,,,,
notes ai,2,200,36,1.52,I,ai notetaker,ok,,,,,,,,,,
meeting minutes software,2,190,28,5.16,I,ai notetaker,ok,,,,,,,,,,
audio note app,2,170,28,1.83,I,ai notetaker,ok,,,,,,,,,,
note taker device,2,170,29,1.02,I,ai notetaker,ok,,,,,,,,,,
note assistant,2,170,35,1.65,I,ai notetaker,ok,,,,,,,,,,
best app for meeting notes,2,170,20,3.49,I,ai notetaker,ok,,,,,,,,,,
best meeting notes app,2,170,25,3.49,I,ai notetaker,ok,,,,,,,,,,
transcribing minutes of meetings,2,170,33,3.41,I,ai notetaker,ok,,,,,,,,,,
note taking recorder,2,170,40,1.93,I,ai notetaker,ok,,,,,,,,,,
recording note taking,2,170,37,1.93,I,ai notetaker,ok,,,,,,,,,,
best meeting transcription app,2,170,29,3.29,I,ai notetaker,ok,,,,,,,,,,
audio notebook app,2,170,30,1.83,I,ai notetaker,ok,,,,,,,,,,
audio notes app,2,170,38,1.83,I,ai notetaker,ok,,,,,,,,,,
note taker ai free,2,170,36,2.84,I,ai notetaker,ok,,,,,,,,,,
video note taker ai,2,170,31,1.44,I,ai notetaker,ok,,,,,,,,,,
local ai models,2,470,36,1.83,I,local ai,ok,,,,,,,,,,
local ai chatbot,2,390,34,1.68,I,local ai,ok,,,,,,,,,,
local ai agents,2,320,22,3.45,I,local ai,ok,,,,,,,,,,
offline ai models,2,210,20,2.29,I,local ai,ok,,,,,,,,,,
local ai assistant,2,140,27,2.48,I,local ai,ok,,,,,,,,,,
local language model,2,110,33,2.48,I,local ai,ok,,,,,,,,,,
private ai chatbot,2,590,32,1.1,I,local ai,ok,,,,,,,,,,
private ai chat,2,590,30,1.1,I,local ai,ok,,,,,,,,,,
anonymous ai chat,2,260,30,0.62,I,local ai,ok,,,,,,,,,,
privacy focused ai,2,50,22,3.56,I,local ai,ok,,,,,,,,,,
private ai app,2,50,15,1.66,I,local ai,ok,,,,,,,,,,
best ai notetaker,2,320,40,2.57,I,ai meeting tool,ok,,,,,,,,,,
best note taking ai,2,320,39,2.55,I,ai meeting tool,ok,,,,,,,,,,
best meeting recorder app,2,260,29,3.16,I,ai meeting tool,ok,,,,,,,,,,
best meeting recording app,2,260,23,3.16,I,ai meeting tool,ok,,,,,,,,,,
best free ai note taker,2,210,20,2.0,I,ai meeting tool,ok,,,,,,,,,,
best meeting transcription app,2,170,29,3.29,I,ai meeting tool,ok,,,,,,,,,,
best app for meeting notes,2,170,20,3.49,I,ai meeting tool,ok,,,,,,,,,,
best meeting notes app,2,170,25,3.49,I,ai meeting tool,ok,,,,,,,,,,
note taking ai app,2,320,38,3.06,I,ai meeting tool,ok,,,,,,,,,,
ai note taking apps,2,390,32,2.88,I,ai meeting tool,ok,,,,,,,,,,
summary app,2,360,25,1.17,I,ai meeting tool,ok,,,,,,,,,,
meet transcript,2,260,20,3.12,I,ai meeting tool,ok,,,,,,,,,,
ai notes app,2,320,40,2.38,I,ai meeting tool,ok,,,,,,,,,,
work meetings,2,440,26,10,I,meeting productivity,ok,,,,,,,,,,
managing meeting,2,500,15,6,I,meeting productivity,ok,,,,,,,,,,
effective meetings,2,390,17,1,I,meeting productivity,ok,,,,,,,,,,
meeting effectiveness,2,390,31,1,I,meeting productivity,ok,,,,,,,,,,
meetings waste of time,2,170,18,0,I,meeting productivity,ok,,,,,,,,,,
too many meetings at work,2,90,21,0,I,meeting productivity,ok,,,,,,,,,,
meetings productivity,2,90,13,0.75,I,meeting productivity,ok,,,,,,,,,,
meeting hygiene,2,70,13,0,I,meeting productivity,ok,,,,,,,,,,
