keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
recorded meeting in teams,P2,210,7,3.48,I,microsoft teams transcription,ok,,,,,,,,,,
record in teams,P2,210,7,0.52,I,transcribe teams recording,ok,,,,,,,,,,
how to record a microsoft teams meeting,P2,210,7,0.1,I,teams meeting recorder,ok,,,,,,,,,,
can i record a teams meeting,P2,210,7,0.12,I,teams meeting recorder,ok,,,,,,,,,,
how to record a video on teams,P2,210,7,0.17,I,teams meeting recorder,ok,,,,,,,,,,
how do you record a teams meeting,P2,210,7,0.09,I,teams meeting recorder,ok,,,,,,,,,,
how do i record a teams meeting,P2,210,7,0.18,I,teams meeting recorder,ok,,,,,,,,,,
how to share a teams recording,P2,210,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to find teams meeting recording,P2,210,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to record on teams meeting,P2,210,7,0.03,I,teams meeting recorder,ok,,,,,,,,,,
find teams recordings,P2,210,7,0,I,teams meeting recorder,ok,,,,,,,,,,
recording meeting in teams,P2,210,7,3.48,I,teams meeting recorder,ok,,,,,,,,,,
are teams meetings recorded,P2,210,8,0,I,microsoft teams transcription,ok,,,,,,,,,,
recording on teams,P2,210,10,0.21,I,microsoft teams transcription,ok,,,,,,,,,,
record meetings in teams,P2,210,10,3.48,I,microsoft teams transcription,ok,,,,,,,,,,
recording in teams,P2,210,10,0.52,I,teams meeting recorder,ok,,,,,,,,,,
record meeting in teams,P2,210,10,3.48,I,teams meeting recorder,ok,,,,,,,,,,
recordings on teams,P2,210,12,0.21,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams note taker,P2,210,14,2.92,I,teams meeting notes,ok,,,,,,,,,,
microsoft transcription,P2,210,22,2.2,I,transcribe teams recording,ok,,,,,,,,,,
teams record,P3,1100,74,2.82,I,microsoft teams transcription,ok,,,,,,,,,,
teams recordings,P3,190,12,2.82,I,microsoft teams transcription,ok,,,,,,,,,,
how to record meeting on teams,P3,170,7,0.35,I,microsoft teams transcription,ok,,,,,,,,,,
teams meeting recordings,P3,170,7,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to find meeting recordings in teams,P3,170,7,0,I,transcribe teams recording,ok,,,,,,,,,,
how to get recording from teams,P3,170,7,0,I,transcribe teams recording,ok,,,,,,,,,,
where do i find my teams recording,P3,170,7,0,I,transcribe teams recording,ok,,,,,,,,,,
how to get recordings from teams,P3,170,7,0,I,transcribe teams recording,ok,,,,,,,,,,
can you record on teams,P3,170,7,0.21,I,transcribe teams recording,ok,,,,,,,,,,
how to record a meeting on teams,P3,170,7,0.25,I,teams meeting recorder,ok,,,,,,,,,,
how to access recorded teams meeting,P3,170,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to share teams recording,P3,170,7,0,I,teams meeting recorder,ok,,,,,,,,,,
auto record teams meeting,P3,170,9,3.94,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams recording location,P3,170,10,0,I,transcribe teams recording,ok,,,,,,,,,,
automatically record teams meeting,P3,170,10,3.94,I,teams meeting recorder,ok,,,,,,,,,,
intelligent recap,P3,170,12,2.56,I,teams meeting summary,ok,,,,,,,,,,
how to screen record on teams,P3,170,14,0,I,teams meeting recorder,ok,,,,,,,,,,
recording teams meetings,P3,170,15,2.43,I,microsoft teams transcription,ok,,,,,,,,,,
teams meeting recorded,P3,170,15,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to find a teams recording,P3,140,7,0,I,microsoft teams transcription,ok,,,,,,,,,,
teams meeting transcription without recording,P3,140,7,2.86,I,microsoft teams transcription,ok,,,,,,,,,,
where is my teams recording,P3,140,7,0,I,transcribe teams recording,ok,,,,,,,,,,
where do i find teams recordings,P3,140,7,0,I,transcribe teams recording,ok,,,,,,,,,,
where to find recording in teams,P3,140,7,0,I,transcribe teams recording,ok,,,,,,,,,,
record microsoft teams meeting,P3,140,7,1.4,I,teams meeting recorder,ok,,,,,,,,,,
how to find a recorded teams meeting,P3,140,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to access teams meeting recording,P3,140,7,0,I,teams meeting recorder,ok,,,,,,,,,,
microsoft teams record meeting,P3,140,8,3.37,I,microsoft teams transcription,ok,,,,,,,,,,
how to download transcript from teams meeting,P3,140,9,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to get transcript from teams meeting,P3,140,10,3.61,I,microsoft teams transcription,ok,,,,,,,,,,
edit teams recording,P3,140,10,0,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams recorded meetings,P3,140,10,3.37,I,microsoft teams transcription,ok,,,,,,,,,,
recorded microsoft teams meeting,P3,140,10,1.4,I,microsoft teams transcription,ok,,,,,,,,,,
how to edit a teams recording,P3,140,10,0,I,microsoft teams transcription,ok,,,,,,,,,,
i recorded a teams meeting where is it,P3,140,10,0,I,transcribe teams recording,ok,,,,,,,,,,
where are recorded teams meetings saved,P3,140,10,0,I,teams meeting recorder,ok,,,,,,,,,,
how to save a teams meeting recording,P3,140,10,0,I,teams meeting recorder,ok,,,,,,,,,,
teams notetaker,P3,140,13,2.85,I,teams meeting notes,ok,,,,,,,,,,
record teams call,P3,140,13,3.03,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams live transcription,P3,140,13,0,I,microsoft teams transcription,ok,,,,,,,,,,
automatic meeting notes in teams,P3,140,15,1.92,I,teams meeting notes,ok,,,,,,,,,,
teams call record,P3,140,15,3.75,I,transcribe teams recording,ok,,,,,,,,,,
teams call recording,P3,140,18,3.75,I,microsoft teams transcription,ok,,,,,,,,,,
does teams record meetings,P3,110,7,0.47,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft copilot for meeting notes,P3,110,7,1.14,I,teams meeting summary,ok,,,,,,,,,,
how to find recorded meetings in teams,P3,110,7,0,I,transcribe teams recording,ok,,,,,,,,,,
how to access recordings on teams,P3,110,7,0,I,transcribe teams recording,ok,,,,,,,,,,
where to find meeting recording in teams,P3,110,7,0,I,transcribe teams recording,ok,,,,,,,,,,
how to view recorded teams meetings,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to share a recorded teams meeting,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to record in teams meeting,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
where to find meeting recordings in teams,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to save teams meeting recording,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to save a recorded teams meeting,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
download recorded teams meeting,P3,110,7,0,I,teams meeting recorder,ok,,,,,,,,,,
can teams meetings be recorded,P3,110,10,0,I,microsoft teams transcription,ok,,,,,,,,,,
can you record meetings on teams,P3,110,10,0.25,I,microsoft teams transcription,ok,,,,,,,,,,
teams auto record meeting,P3,110,10,0,I,microsoft teams transcription,ok,,,,,,,,,,
where does a teams recording go,P3,110,10,0,I,transcribe teams recording,ok,,,,,,,,,,
download meeting recording from teams,P3,110,10,0,I,teams meeting recorder,ok,,,,,,,,,,
teams transcription feature,P3,110,12,1.11,I,microsoft teams transcription,ok,,,,,,,,,,
access teams recording,P3,110,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to record in teams meetings,P3,110,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
ms teams transcription,P3,110,15,1.22,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft 365 transcription,P3,110,15,0,I,microsoft teams transcription,ok,,,,,,,,,,
access teams recordings,P3,110,15,0,I,transcribe teams recording,ok,,,,,,,,,,
teams meeting minutes,P3,110,18,1.47,I,teams meeting notes,ok,,,,,,,,,,
transcribing minutes,P3,170,47,3.41,I,microsoft teams transcription,ok,,,,,,,,,,
how to get teams recording,P3,90,7,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to find a recording in teams,P3,90,7,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to find microsoft teams recording,P3,90,7,0,I,transcribe teams recording,ok,,,,,,,,,,
can you record a microsoft teams meeting,P3,90,7,0,I,teams meeting recorder,ok,,,,,,,,,,
where can i find team meeting recordings,P3,90,7,0,I,teams meeting recorder,ok,,,,,,,,,,
where can i find teams meeting recordings,P3,90,7,0,I,teams meeting recorder,ok,,,,,,,,,,
microsoft teams notes,P3,90,8,3.15,I,teams meeting notes,ok,,,,,,,,,,
how to find recording on teams,P3,90,8,0,I,microsoft teams transcription,ok,,,,,,,,,,
teams video recordings,P3,90,8,5.62,I,microsoft teams transcription,ok,,,,,,,,,,
can you record on microsoft teams,P3,90,8,0.16,I,transcribe teams recording,ok,,,,,,,,,,
does teams automatically record meetings,P3,90,9,0,I,microsoft teams transcription,ok,,,,,,,,,,
ms teams recording,P3,90,12,2.46,I,microsoft teams transcription,ok,,,,,,,,,,
ms teams recordings,P3,90,12,2.46,I,microsoft teams transcription,ok,,,,,,,,,,
can you record a meeting on teams,P3,90,12,0.21,I,microsoft teams transcription,ok,,,,,,,,,,
enable transcript in teams,P3,90,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to access a recorded teams meeting,P3,90,12,0,I,teams meeting recorder,ok,,,,,,,,,,
how to record a video in teams without a meeting,P3,90,12,0.62,I,teams meeting recorder,ok,,,,,,,,,,
teams meeting notes taker,P3,90,13,2.95,I,teams meeting notes,ok,,,,,,,,,,
teams video recording,P3,90,13,5.62,I,transcribe teams recording,ok,,,,,,,,,,
turn on transcription teams,P3,90,14,0,I,microsoft teams transcription,ok,,,,,,,,,,
teams ai transcription,P3,90,14,2.94,I,microsoft teams transcription,ok,,,,,,,,,,
can you record microsoft teams meetings,P3,90,15,0.48,I,microsoft teams transcription,ok,,,,,,,,,,
are microsoft teams calls recorded,P3,90,15,0,I,microsoft teams transcription,ok,,,,,,,,,,
transcription in teams,P3,90,15,1.53,I,microsoft teams transcription,ok,,,,,,,,,,
enabling transcription in teams,P3,90,16,0,I,microsoft teams transcription,ok,,,,,,,,,,
enable transcription in teams,P3,90,16,0,I,microsoft teams transcription,ok,,,,,,,,,,
transcription notes,P3,140,49,2.09,I,microsoft teams transcription,ok,,,,,,,,,,
teams ai transcript,P3,90,21,2.94,I,microsoft teams transcription,ok,,,,,,,,,,
teams meeting notes template,P3,90,26,1.4,I,teams meeting notes,ok,,,,,,,,,,
team meeting notes template,P3,90,26,1.4,I,teams meeting notes,ok,,,,,,,,,,
meeting notes teams,P3,70,7,3.51,I,teams meeting notes,ok,,,,,,,,,,
how to take meeting notes in teams,P3,70,7,1.83,I,teams meeting notes,ok,,,,,,,,,,
record meeting on teams,P3,70,7,3.14,I,microsoft teams transcription,ok,,,,,,,,,,
recording meetings on teams,P3,70,7,3.14,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft copilot meeting notes,P3,70,7,2.84,I,teams meeting summary,ok,,,,,,,,,,
copilot for meeting notes,P3,70,7,1.75,I,teams meeting summary,ok,,,,,,,,,,
teams how to record a meeting,P3,70,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to share teams meeting recording,P3,70,7,0,I,teams meeting recorder,ok,,,,,,,,,,
where do i find recorded teams meetings,P3,70,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how do i record a meeting in teams,P3,70,7,0.63,I,teams meeting recorder,ok,,,,,,,,,,
how to find a teams meeting recording,P3,70,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to find recording of teams meeting,P3,70,7,0,I,teams meeting recorder,ok,,,,,,,,,,
notes in teams,P3,70,8,2.34,I,teams meeting notes,ok,,,,,,,,,,
does microsoft teams record meetings,P3,70,8,0,I,microsoft teams transcription,ok,,,,,,,,,,
record teams,P3,70,10,1.41,I,microsoft teams transcription,ok,,,,,,,,,,
who can record a teams meeting,P3,70,10,0,I,teams meeting recorder,ok,,,,,,,,,,
can anyone record a teams meeting,P3,70,10,0,I,teams meeting recorder,ok,,,,,,,,,,
ai for teams,P3,90,30,4.18,I,teams meeting summary,ok,,,,,,,,,,
can teams record meetings,P3,70,11,1,I,microsoft teams transcription,ok,,,,,,,,,,
recordings teams,P3,70,12,1.41,I,microsoft teams transcription,ok,,,,,,,,,,
when you record a teams meeting where does it go,P3,70,13,0,I,teams meeting recorder,ok,,,,,,,,,,
meeting insights,P3,70,14,2.44,I,teams meeting summary,ok,,,,,,,,,,
microsoft copilot for teams meetings,P3,70,14,0,I,teams meeting summary,ok,,,,,,,,,,
microsoft teams ai transcription,P3,70,15,1.56,I,microsoft teams transcription,ok,,,,,,,,,,
teams transcribe,P3,70,16,2.46,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams call recording,P3,70,18,0,I,microsoft teams transcription,ok,,,,,,,,,,
ai recap,P3,70,26,1.62,I,teams meeting summary,ok,,,,,,,,,,
meeting minutes outlook,P3,50,7,0,I,teams meeting notes,ok,,,,,,,,,,
collaborative meeting notes,P3,50,7,0,I,teams meeting notes,ok,,,,,,,,,,
outlook meeting minutes,P3,50,7,0,I,teams meeting notes,ok,,,,,,,,,,
how to use copilot for meeting notes,P3,50,7,0,I,teams meeting summary,ok,,,,,,,,,,
record a meeting in teams,P3,50,7,0.16,I,teams meeting recorder,ok,,,,,,,,,,
can i record teams meetings,P3,50,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to retrieve recorded teams meeting,P3,50,7,0,I,teams meeting recorder,ok,,,,,,,,,,
how to watch a recorded teams meeting,P3,50,7,0,I,teams meeting recorder,ok,,,,,,,,,,
microsoft minutes,P3,50,8,0,I,teams meeting notes,ok,,,,,,,,,,
how to share recorded teams meeting,P3,50,10,0,I,teams meeting recorder,ok,,,,,,,,,,
teams note taking,P3,50,13,1.82,I,teams meeting notes,ok,,,,,,,,,,
meeting minutes in outlook,P3,50,14,0,I,teams meeting notes,ok,,,,,,,,,,
teams record and transcribe,P3,50,14,2.78,I,transcribe teams recording,ok,,,,,,,,,,
microsoft teams meeting minutes,P3,50,15,1.36,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams recording and transcription,P3,40,7,4.51,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft meeting notes,P3,40,8,1.78,I,teams meeting notes,ok,,,,,,,,,,
summary meeting,P3,50,31,3.24,I,teams meeting summary,ok,,,,,,,,,,
teams minutes,P3,40,22,0,I,teams meeting notes,ok,,,,,,,,,,
summarize a meeting,P3,50,42,3.24,I,teams meeting summary,ok,,,,,,,,,,
how to take meeting minutes in teams,P3,30,11,1.65,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams meeting agenda,P3,30,13,0,I,teams meeting notes,ok,,,,,,,,,,
meeting minutes in teams,P3,30,15,2.55,I,teams meeting notes,ok,,,,,,,,,,
summarize meeting minutes,P3,40,38,2.69,I,teams meeting summary,ok,,,,,,,,,,
microsoft teams transcription feature,P3,30,20,0,I,microsoft teams transcription,ok,,,,,,,,,,
ms teams meeting notes,P3,30,22,0,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams note taking,P3,30,29,2.35,I,teams meeting notes,ok,,,,,,,,,,
notes teams,P3,20,7,0,I,teams meeting notes,ok,,,,,,,,,,
notes on teams,P3,20,7,0,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams transcription download,P3,20,7,0,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams call transcription,P3,20,11,0,I,microsoft teams transcription,ok,,,,,,,,,,
sharepoint meeting notes,P3,20,14,0,I,teams meeting notes,ok,,,,,,,,,,
taking notes in teams,P3,20,14,2.16,I,teams meeting notes,ok,,,,,,,,,,
microsoft copilot for meetings,P3,20,14,0,I,teams meeting summary,ok,,,,,,,,,,
copilot for meetings,P3,20,14,2.46,I,teams meeting summary,ok,,,,,,,,,,
ms teams notes,P3,20,15,0,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams download transcript,P3,20,20,0,I,microsoft teams transcription,ok,,,,,,,,,,
does microsoft teams have transcription,P3,20,23,0,I,microsoft teams transcription,ok,,,,,,,,,,
take meeting notes in teams,P3,20,25,2.4,"I,N",teams meeting notes,ok,,,,,,,,,,
microsoft teams recording transcription,P3,20,34,3.91,"I,N",microsoft teams transcription,ok,,,,,,,,,,
microsoft teams meeting minutes ai,P3,20,46,2.41,I,teams meeting summary,ok,,,,,,,,,,
notes on microsoft teams,P3,10,7,0,I,teams meeting notes,ok,,,,,,,,,,
meeting notes in outlook 365,P3,10,7,0,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams recording download transcript,P3,10,7,0,I,microsoft teams transcription,ok,,,,,,,,,,
how to use microsoft copilot for meeting notes,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
how to use copilot for meeting summaries,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
how to use copilot for meetings,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
how to use copilot for minutes of meeting,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
microsoft copilot minutes of meeting,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
copilot for minutes of meeting,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
copilot meeting summaries,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
copilot minutes of meeting,P3,10,7,0,I,teams meeting summary,ok,,,,,,,,,,
ms teams minutes,P3,10,8,0,I,teams meeting notes,ok,,,,,,,,,,
how to share meeting notes,P3,10,9,0,I,teams meeting notes,ok,,,,,,,,,,
download transcript from microsoft teams,P3,10,9,0,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams meeting transcript download,P3,10,9,0,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams minutes of meeting,P3,10,11,0,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams start transcription,P3,10,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
meeting transcription microsoft teams,P3,10,12,3.14,I,microsoft teams transcription,ok,,,,,,,,,,
transcription in microsoft teams,P3,10,12,0,"I,N",microsoft teams transcription,ok,,,,,,,,,,
transcription has started microsoft teams,P3,10,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
transcription on microsoft teams,P3,10,12,0,"I,N",microsoft teams transcription,ok,,,,,,,,,,
microsoft teams transcription of meeting,P3,10,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams recording transcript,P3,10,12,0,I,microsoft teams transcription,ok,,,,,,,,,,
notes teamroom calendar,P3,10,14,0,I,teams meeting notes,ok,,,,,,,,,,
office 365 meeting minutes,P3,10,14,0,I,teams meeting notes,ok,,,,,,,,,,
meeting notes on teams,P3,10,14,2.08,I,teams meeting notes,ok,,,,,,,,,,
office 365 meeting notes,P3,10,14,0,"I,N",teams meeting notes,ok,,,,,,,,,,
meeting minutes office 365,P3,10,14,0,I,teams meeting notes,ok,,,,,,,,,,
teams share meeting notes,P3,10,14,0,I,teams meeting notes,ok,,,,,,,,,,
minutes of meeting in microsoft teams,P3,10,14,0,I,teams meeting notes,ok,,,,,,,,,,
meeting notes office 365,P3,10,14,0,I,teams meeting notes,ok,,,,,,,,,,
microsoft teams get transcript of meeting,P3,10,14,0,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft copilot meetings,P3,10,14,0,I,teams meeting summary,ok,,,,,,,,,,
copilot meetings,P3,10,14,0,I,teams meeting summary,ok,,,,,,,,,,
how to transcribe ms teams recording,P3,10,14,0,I,transcribe teams recording,ok,,,,,,,,,,
ms teams transcribe recording,P3,10,14,0,I,transcribe teams recording,ok,,,,,,,,,,
microsoft teams transcribe recording,P3,10,14,0,I,transcribe teams recording,ok,,,,,,,,,,
ms teams meeting minutes,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
meeting minutes in microsoft teams,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
how to record meeting minutes in microsoft teams,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
share meeting notes in teams,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
notes microsoft teams,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
teams notes during meeting,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
taking notes on teams,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
notes in microsoft teams,P3,10,15,0,I,teams meeting notes,ok,,,,,,,,,,
can you get a transcript of a microsoft teams meeting,P3,10,15,0,I,microsoft teams transcription,ok,,,,,,,,,,
transcript of microsoft teams meeting,P3,10,15,0.66,I,microsoft teams transcription,ok,,,,,,,,,,
microsoft teams transcript of meeting,P3,10,16,0,I,microsoft teams transcription,ok,,,,,,,,,,
start transcription microsoft teams,P3,10,16,0,I,microsoft teams transcription,ok,,,,,,,,,,
notes team room,P3,10,17,0,I,teams meeting notes,ok,,,,,,,,,,
create meeting notes in teams,P3,10,18,0,I,teams meeting notes,ok,,,,,,,,,,
taking minutes in microsoft teams,P3,10,18,0,"I,N",teams meeting notes,ok,,,,,,,,,,
transcript microsoft teams,P3,10,19,0,"I,N",microsoft teams transcription,ok,,,,,,,,,,
