keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
blueprint therapy notes,P2,320,17,6.6,"I,N",clinical notes ai,ok,,,,,,,,,,
patient notes,P2,480,45,0.27,I,clinical notes ai,ok,,,,,,,,,,
medical dictation,P2,320,18,5.93,I,medical transcription app,ok,,,,,,,,,,
manager agenda,P2,320,22,11.53,I,one on one meeting notes,ok,,,,,,,,,,
one to one conversation,P2,320,23,0,I,one on one meeting notes,ok,,,,,,,,,,
ai therapy notes,P2,390,37,9.62,I,clinical notes ai,ok,,,,,,,,,,
onsite meeting,P2,260,7,0,I,one on one meeting notes,ok,,,,,,,,,,
onemeeting,P2,260,7,5.16,"L,C",one on one meeting notes,ok,,,,,,,,,,
health note,P2,290,17,0.75,"I,N",clinical notes ai,ok,,,,,,,,,,
dictation for doctors,P2,260,9,5.51,I,medical transcription app,ok,,,,,,,,,,
one on one with boss,P2,260,10,0.02,I,one on one meeting notes,ok,,,,,,,,,,
one meeting,P2,260,11,5.16,I,one on one meeting notes,ok,,,,,,,,,,
scribe notes,P2,320,28,4.65,"I,N",medical transcription app,ok,,,,,,,,,,
free ai medical scribe,P2,390,41,7.78,I,medical transcription app,ok,,,,,,,,,,
templates for managers,P2,260,12,3.32,I,one on one meeting notes,ok,,,,,,,,,,
1 1 questions,P2,260,14,0.08,I,one on one meeting notes,ok,,,,,,,,,,
one on one with supervisor,P2,260,15,0.02,I,one on one meeting notes,ok,,,,,,,,,,
transcriber medical,P2,320,31,5.93,"L,C",medical transcription app,ok,,,,,,,,,,
doctor dictation,P2,260,16,5.51,I,medical transcription app,ok,,,,,,,,,,
soap note generator,P2,260,16,6.27,I,clinical notes ai,ok,,,,,,,,,,
meeting 1,P2,260,17,5.16,I,one on one meeting notes,ok,,,,,,,,,,
one on one with director,P2,260,18,0.02,I,one on one meeting notes,ok,,,,,,,,,,
management one on one,P2,260,20,0.02,I,one on one meeting notes,ok,,,,,,,,,,
managers one on one,P2,260,20,0.02,I,one on one meeting notes,ok,,,,,,,,,,
one on one manager,P2,260,20,0.02,I,one on one meeting notes,ok,,,,,,,,,,
one to one manager,P2,260,20,0.02,I,one on one meeting notes,ok,,,,,,,,,,
healthcare transcription,P2,320,36,5.93,"L,C",medical transcription app,ok,,,,,,,,,,
one on one with manager,P2,260,22,0.02,I,one on one meeting notes,ok,,,,,,,,,,
manager one on one,P2,260,22,0.02,I,one on one meeting notes,ok,,,,,,,,,,
one on ones with manager,P2,260,23,0.02,I,one on one meeting notes,ok,,,,,,,,,,
one to one with manager,P2,260,23,0.02,I,one on one meeting notes,ok,,,,,,,,,,
therapy note software,P2,260,23,10.92,"L,N",clinical notes ai,ok,,,,,,,,,,
management one to one,P2,260,24,0.02,I,one on one meeting notes,ok,,,,,,,,,,
employee one on one template,P2,210,7,1.16,I,one on one meeting notes,ok,,,,,,,,,,
staff one to one template,P2,210,7,1.16,I,one on one meeting notes,ok,,,,,,,,,,
therapist notes software,P2,260,26,10.92,"L,C",clinical notes ai,ok,,,,,,,,,,
1 1 agenda template,P2,210,9,1.26,I,one on one meeting notes,ok,,,,,,,,,,
hipaa compliant note taking app,P2,210,11,5.93,I,clinical notes ai,ok,,,,,,,,,,
1-1 agenda template,P2,210,12,1.26,I,one on one meeting notes,ok,,,,,,,,,,
one to one conversation examples,P2,210,13,0.38,I,one on one meeting notes,ok,,,,,,,,,,
medical dictation app,P2,210,14,6.12,I,medical transcription app,ok,,,,,,,,,,
1 1 meeting agenda template,P2,210,16,1.26,I,one on one meeting notes,ok,,,,,,,,,,
voice recognition software healthcare,P2,210,17,0,I,medical transcription app,ok,,,,,,,,,,
medical ai scribe,P2,320,46,8.03,I,medical transcription app,ok,,,,,,,,,,
auto notes ai,P2,210,19,3.39,I,clinical notes ai,ok,,,,,,,,,,
ai scribe software,P2,260,36,7,I,medical transcription app,ok,,,,,,,,,,
health notes,P2,290,43,0.75,I,clinical notes ai,ok,,,,,,,,,,
scribe transcription,P2,260,37,1.77,I,medical transcription app,ok,,,,,,,,,,
clinic notes,P2,210,23,5.82,"I,N",clinical notes ai,ok,,,,,,,,,,
medical dictation software,P2,200,24,5.68,I,medical transcription app,ok,,,,,,,,,,
medical scribe ai,P2,210,30,7.56,I,medical transcription app,ok,,,,,,,,,,
hipaa compliant ai scribe,P2,210,31,8.49,I,medical transcription app,ok,,,,,,,,,,
notes services,P2,210,34,2.51,"L,C",clinical notes ai,ok,,,,,,,,,,
ai clinical notes,P2,210,41,8.1,I,medical transcription app,ok,,,,,,,,,,
ai scribes,P2,220,45,5.51,I,medical transcription app,ok,,,,,,,,,,
scribe ai,P3,8100,67,3.43,I,medical transcription app,ok,,,,,,,,,,
ai scribe,P3,2400,67,5.51,I,medical transcription app,ok,,,,,,,,,,
one on one meeting,P3,2400,69,0.38,I,one on one meeting notes,ok,,,,,,,,,,
one on one meeting template for managers,P3,170,6,1.81,I,one on one meeting notes,ok,,,,,,,,,,
manager 1 on 1 template,P3,170,6,1.38,I,one on one meeting notes,ok,,,,,,,,,,
one on one meeting with manager template,P3,170,6,1.81,I,one on one meeting notes,ok,,,,,,,,,,
one to one meeting with manager template,P3,170,6,1.81,I,one on one meeting notes,ok,,,,,,,,,,
best medical dictation software,P3,170,7,6.65,I,medical transcription app,ok,,,,,,,,,,
manager one on one template,P3,170,7,1.38,I,one on one meeting notes,ok,,,,,,,,,,
one on one manager template,P3,170,7,1.38,I,one on one meeting notes,ok,,,,,,,,,,
one to one meeting template manager,P3,170,7,1.81,I,one on one meeting notes,ok,,,,,,,,,,
format for one on one meetings for managers,P3,170,7,1.81,I,one on one meeting notes,ok,,,,,,,,,,
management one on one templates,P3,170,7,1.38,I,one on one meeting notes,ok,,,,,,,,,,
staff 121 template,P3,170,9,0,I,one on one meeting notes,ok,,,,,,,,,,
medical dictation devices,P3,170,13,2.38,"L,C",medical transcription app,ok,,,,,,,,,,
medical dictation device,P3,170,17,2.38,I,medical transcription app,ok,,,,,,,,,,
clinical documentation software,P3,170,17,13.04,I,clinical notes ai,ok,,,,,,,,,,
ai soap notes,P3,170,17,5.79,I,clinical notes ai,ok,,,,,,,,,,
one to one meetings with staff,P3,170,20,0.13,I,one on one meeting notes,ok,,,,,,,,,,
1 to 1 agenda,P3,170,20,1.18,I,one on one meeting notes,ok,,,,,,,,,,
one on one form,P3,140,6,1.72,I,one on one meeting notes,ok,,,,,,,,,,
dictating physician,P3,140,7,4.87,"L,C",medical transcription app,ok,,,,,,,,,,
one on one meetings with staff,P3,170,25,0.13,I,one on one meeting notes,ok,,,,,,,,,,
employee one on one meetings,P3,170,25,0.13,I,one on one meeting notes,ok,,,,,,,,,,
ai generated doctor's note,P3,140,9,2.77,I,medical transcription app,ok,,,,,,,,,,
1 on 1 meetings with employees,P3,170,26,0.13,I,one on one meeting notes,ok,,,,,,,,,,
free ai scribe,P3,170,27,6.44,I,medical transcription app,ok,,,,,,,,,,
one on one format,P3,140,12,1.72,I,one on one meeting notes,ok,,,,,,,,,,
one on one forms,P3,140,12,1.72,I,one on one meeting notes,ok,,,,,,,,,,
one on one employee meetings,P3,170,28,0.13,I,one on one meeting notes,ok,,,,,,,,,,
dictation software for medical professionals,P3,140,14,6.35,I,medical transcription app,ok,,,,,,,,,,
physician dictation,P3,140,15,4.87,"L,C",medical transcription app,ok,,,,,,,,,,
1 on 1 form,P3,140,15,1.72,I,one on one meeting notes,ok,,,,,,,,,,
one on one meetings with employees,P3,170,30,0.13,I,one on one meeting notes,ok,,,,,,,,,,
one to one meetings with employees,P3,170,31,0.13,I,one on one meeting notes,ok,,,,,,,,,,
ai medical transcription,P3,170,32,5.51,I,medical transcription app,ok,,,,,,,,,,
scribe tech,P3,170,32,2.68,I,medical transcription app,ok,,,,,,,,,,
manager meetings agenda,P3,170,34,2.34,I,one on one meeting notes,ok,,,,,,,,,,
effective 1 on 1 meetings,P3,140,20,0.15,I,one on one meeting notes,ok,,,,,,,,,,
effective one on one meetings,P3,140,21,0.15,I,one on one meeting notes,ok,,,,,,,,,,
1 1 format,P3,140,24,1.81,I,one on one meeting notes,ok,,,,,,,,,,
online medical dictation,P3,140,26,1.35,I,medical transcription app,ok,,,,,,,,,,
clinic notes software,P3,140,26,13.94,I,clinical notes ai,ok,,,,,,,,,,
ai scribe for therapists,P3,140,28,9.96,I,clinical notes ai,ok,,,,,,,,,,
medical transcription speech recognition software,P3,110,13,6.57,I,medical transcription app,ok,,,,,,,,,,
manager meeting template,P3,140,32,1.82,I,one on one meeting notes,ok,,,,,,,,,,
clinical notes software,P3,140,32,13.94,I,clinical notes ai,ok,,,,,,,,,,
medical dictations,P3,110,14,5.51,"L,C",medical transcription app,ok,,,,,,,,,,
voice recognition medical transcription software,P3,110,14,6.57,I,medical transcription app,ok,,,,,,,,,,
voice recognition software for medical transcription,P3,110,14,6.57,I,medical transcription app,ok,,,,,,,,,,
voice recognition software medical transcription,P3,110,14,6.57,I,medical transcription app,ok,,,,,,,,,,
medical transcription software voice recognition,P3,110,15,6.57,I,medical transcription app,ok,,,,,,,,,,
physician dictation software,P3,110,16,5.08,I,medical transcription app,ok,,,,,,,,,,
dictations medical,P3,110,17,5.51,"L,C",medical transcription app,ok,,,,,,,,,,
dictate medical,P3,110,17,5.51,I,medical transcription app,ok,,,,,,,,,,
dictation medical,P3,110,17,5.51,"L,C",medical transcription app,ok,,,,,,,,,,
medical transcription voice recognition software,P3,110,17,6.57,I,medical transcription app,ok,,,,,,,,,,
clinic scribe,P3,110,18,1.77,"L,C",medical transcription app,ok,,,,,,,,,,
ai medical scribe software,P3,140,37,14.33,I,medical transcription app,ok,,,,,,,,,,
medical dictation examples,P3,110,22,0,I,medical transcription app,ok,,,,,,,,,,
medical transcription dictation,P3,110,23,5.51,"L,C",medical transcription app,ok,,,,,,,,,,
dental scribe,P3,90,9,5.89,I,medical transcription app,ok,,,,,,,,,,
best medical dictation software for mac,P3,90,10,5.56,I,medical transcription app,ok,,,,,,,,,,
medical dictation samples,P3,110,28,0,I,medical transcription app,ok,,,,,,,,,,
medical dictation software for pc,P3,90,15,0,I,medical transcription app,ok,,,,,,,,,,
dictation service,P3,110,31,3.91,"L,C",medical transcription app,ok,,,,,,,,,,
medical transcription application,P3,90,16,5.08,I,medical transcription app,ok,,,,,,,,,,
medical transcription apps,P3,90,16,5.08,I,medical transcription app,ok,,,,,,,,,,
ai tools for therapists,P3,110,33,3.59,I,clinical notes ai,ok,,,,,,,,,,
ai notes for therapists,P3,110,33,9.25,I,clinical notes ai,ok,,,,,,,,,,
ai medical documentation,P3,140,48,10.19,I,medical transcription app,ok,,,,,,,,,,
md scribe,P3,110,35,6.81,I,medical transcription app,ok,,,,,,,,,,
ai for clinical notes,P3,110,37,11.69,I,medical transcription app,ok,,,,,,,,,,
ai clinical documentation,P3,110,37,7.83,I,medical transcription app,ok,,,,,,,,,,
digital scribe,P3,110,39,3.74,I,medical transcription app,ok,,,,,,,,,,
chat gpt for therapy notes,P3,70,5,6.07,I,clinical notes ai,ok,,,,,,,,,,
healthcare scribes,P3,110,40,2.56,"L,C",medical transcription app,ok,,,,,,,,,,
virtual charting,P3,70,6,0,I,medical transcription app,ok,,,,,,,,,,
ai for physical therapy documentation,P3,70,9,11.76,I,clinical notes ai,ok,,,,,,,,,,
cloud based dictation software,P3,90,30,4.52,I,medical transcription app,ok,,,,,,,,,,
healthcare scribe,P3,110,44,2.56,I,medical transcription app,ok,,,,,,,,,,
ai for medical charting,P3,110,44,8.71,I,medical transcription app,ok,,,,,,,,,,
medical dictation software free,P3,70,13,4.78,I,medical transcription app,ok,,,,,,,,,,
free medical dictation software,P3,70,13,4.78,I,medical transcription app,ok,,,,,,,,,,
medical dictation software for windows,P3,70,15,6.21,I,medical transcription app,ok,,,,,,,,,,
i scribe,P3,70,16,4.06,"L,C",medical transcription app,ok,,,,,,,,,,
free medical dictation app,P3,70,16,4.64,I,medical transcription app,ok,,,,,,,,,,
hipaa compliant ai note taking,P3,70,17,5.07,I,clinical notes ai,ok,,,,,,,,,,
best medical dictation app,P3,70,20,4.47,I,medical transcription app,ok,,,,,,,,,,
medical documentation ai,P3,90,39,7.86,I,medical transcription app,ok,,,,,,,,,,
medical transcription ai,P3,70,23,8.71,I,medical transcription app,ok,,,,,,,,,,
scribes for physicians,P3,90,41,3.07,"L,C",medical transcription app,ok,,,,,,,,,,
ai scribe companies,P3,70,27,3.65,I,medical transcription app,ok,,,,,,,,,,
hipaa compliant ai therapy notes,P3,70,27,10.39,I,clinical notes ai,ok,,,,,,,,,,
ai progress notes,P3,70,30,10.41,I,clinical notes ai,ok,,,,,,,,,,
speke ai,P3,50,6,3.09,"I,N",medical transcription app,ok,,,,,,,,,,
best ai scribe for emergency medicine,P3,50,7,6.13,I,medical transcription app,ok,,,,,,,,,,
dap note generator,P3,50,7,6.34,I,clinical notes ai,ok,,,,,,,,,,
software medical diagnosis,P3,70,34,3.9,I,medical transcription app,ok,,,,,,,,,,
editing medical transcription,P3,50,8,0.16,I,medical transcription app,ok,,,,,,,,,,
ai scribes in healthcare,P3,90,49,5.06,I,medical transcription app,ok,,,,,,,,,,
medical voice recognition software for mac,P3,50,9,0,I,medical transcription app,ok,,,,,,,,,,
medical dictation software for mac,P3,50,10,5.02,I,medical transcription app,ok,,,,,,,,,,
hipaa compliant therapy notes,P3,50,11,16.83,I,clinical notes ai,ok,,,,,,,,,,
free medical dictation,P3,50,12,4.53,I,medical transcription app,ok,,,,,,,,,,
mobile scribe,P3,50,14,0,I,medical transcription app,ok,,,,,,,,,,
voice to text medical,P3,50,14,0,I,medical transcription app,ok,,,,,,,,,,
nurse notes app,P3,50,14,1.99,I,clinical notes ai,ok,,,,,,,,,,
medical voice dictation software,P3,50,17,7.24,I,medical transcription app,ok,,,,,,,,,,
scribe healthcare,P3,70,42,3.54,I,medical transcription app,ok,,,,,,,,,,
help note,P3,50,21,0,I,clinical notes ai,ok,,,,,,,,,,
patient notes app,P3,50,23,5.25,I,clinical notes ai,ok,,,,,,,,,,
ai medical scribe companies,P3,50,26,3.34,I,medical transcription app,ok,,,,,,,,,,
ai physical therapy documentation,P3,40,8,7.43,I,clinical notes ai,ok,,,,,,,,,,
psychotherapy notes software,P3,50,27,0,I,clinical notes ai,ok,,,,,,,,,,
help notes,P3,50,27,0,I,clinical notes ai,ok,,,,,,,,,,
hipaa compliant ai for therapy notes,P3,50,27,13.29,I,clinical notes ai,ok,,,,,,,,,,
global medical transcription,P3,40,11,0.32,"L,N",medical transcription app,ok,,,,,,,,,,
healthcare notes,P3,50,29,4.35,I,clinical notes ai,ok,,,,,,,,,,
health scribe,P3,50,30,4.84,I,medical transcription app,ok,,,,,,,,,,
medical notes app,P3,40,13,4.36,I,clinical notes ai,ok,,,,,,,,,,
best therapy notes software,P3,40,13,20.8,I,clinical notes ai,ok,,,,,,,,,,
hipaa compliant notes app,P3,40,15,6.76,I,clinical notes ai,ok,,,,,,,,,,
healthcare voice recognition software,P3,40,17,0,I,medical transcription app,ok,,,,,,,,,,
ai charting software,P3,50,34,4.25,I,medical transcription app,ok,,,,,,,,,,
health scribes,P3,50,36,4.84,I,medical transcription app,ok,,,,,,,,,,
medical note taking,P3,40,21,3.98,I,clinical notes ai,ok,,,,,,,,,,
case note software,P3,40,22,7.45,I,clinical notes ai,ok,,,,,,,,,,
case notes software,P3,40,26,7.45,I,clinical notes ai,ok,,,,,,,,,,
hipaa compliant notes,P3,30,5,4.87,I,clinical notes ai,ok,,,,,,,,,,
praxis notes,P3,30,6,1.7,"I,N",clinical notes ai,ok,,,,,,,,,,
ai medical scribes,P3,50,45,8.03,I,medical transcription app,ok,,,,,,,,,,
online therapy notes,P3,40,35,0,I,clinical notes ai,ok,,,,,,,,,,
project management meeting notes,P3,30,16,0,I,project meeting notes,ok,,,,,,,,,,
ai for clinicians,P3,50,54,3.98,I,clinical notes ai,ok,,,,,,,,,,
clinical documentation ai,P3,40,44,8.76,I,clinical notes ai,ok,,,,,,,,,,
clinical documentation tools,P3,30,27,10,I,clinical notes ai,ok,,,,,,,,,,
therapy note writing software,P3,30,27,22.12,I,clinical notes ai,ok,,,,,,,,,,
ai for counselors,P3,40,49,3.04,I,clinical notes ai,ok,,,,,,,,,,
scribe note,P3,30,35,4.65,"I,N",clinical notes ai,ok,,,,,,,,,,
best free ai therapy app,P3,30,36,1.06,I,clinical notes ai,ok,,,,,,,,,,
scribe templates,P3,20,6,0,I,clinical notes ai,ok,,,,,,,,,,
mental health notes software,P3,30,39,0,I,clinical notes ai,ok,,,,,,,,,,
thank you note to hr after interview,P3,30,41,0,I,hr interview notes,ok,,,,,,,,,,
free therapy notes software,P3,20,21,13.68,I,clinical notes ai,ok,,,,,,,,,,
medical notes online,P3,20,21,4.56,I,clinical notes ai,ok,,,,,,,,,,
therapy notes online,P3,20,21,14.56,I,clinical notes ai,ok,,,,,,,,,,
free clinical notes software,P3,20,21,5.52,I,clinical notes ai,ok,,,,,,,,,,
progress note generator,P3,20,23,6.82,I,clinical notes ai,ok,,,,,,,,,,
free therapy notes,P3,20,24,8.49,I,clinical notes ai,ok,,,,,,,,,,
progress note software,P3,20,32,28.79,I,clinical notes ai,ok,,,,,,,,,,
progress notes software,P3,20,33,28.79,I,clinical notes ai,ok,,,,,,,,,,
therapy note taking software,P3,20,34,14.23,I,clinical notes ai,ok,,,,,,,,,,
ai medical scribe free,P3,20,36,5.32,"I,N",clinical notes ai,ok,,,,,,,,,,
ai medical documentation software,P3,30,61,15.24,I,clinical notes ai,ok,,,,,,,,,,
ai assistant for therapists,P3,20,48,7.61,I,clinical notes ai,ok,,,,,,,,,,
ai medical scribing,P3,20,52,8.03,I,clinical notes ai,ok,,,,,,,,,,
daily standup meeting notes template,P3,10,12,0,I,standup meeting notes,ok,,,,,,,,,,
medical ai notes,P3,20,56,11.87,"I,N",clinical notes ai,ok,,,,,,,,,,
therapist notes app,P3,10,13,2.49,I,clinical notes ai,ok,,,,,,,,,,
free online therapy notes,P3,10,18,0,I,clinical notes ai,ok,,,,,,,,,,
electronic psychotherapy notes,P3,10,20,0,I,clinical notes ai,ok,,,,,,,,,,
project manager meeting notes template,P3,10,23,2.03,I,project meeting notes,ok,,,,,,,,,,
patient note cs,P3,10,23,0,I,clinical notes ai,ok,,,,,,,,,,
best psychotherapy notes software,P3,10,26,0,I,clinical notes ai,ok,,,,,,,,,,
doctors notes software,P3,10,26,0,I,clinical notes ai,ok,,,,,,,,,,
appointment notes software,P3,10,28,0,I,clinical notes ai,ok,,,,,,,,,,
clinotes,P3,10,30,0,I,clinical notes ai,ok,,,,,,,,,,
mental health progress notes software,P3,10,30,0,I,clinical notes ai,ok,,,,,,,,,,
medical note keeping,P3,10,31,0,I,clinical notes ai,ok,,,,,,,,,,
medical office notes,P3,10,31,0,I,clinical notes ai,ok,,,,,,,,,,
thank you note after phone interview with hr,P3,10,32,0,I,hr interview notes,ok,,,,,,,,,,
thank you note after hr screening interview,P3,10,38,0,"I,N",hr interview notes,ok,,,,,,,,,,
thank you note to hr for setting up interview,P3,10,43,0,"I,N",hr interview notes,ok,,,,,,,,,,
thank you note for hr interview,P3,10,45,0,I,hr interview notes,ok,,,,,,,,,,
thank you note to hr recruiter after interview,P3,10,54,0,I,hr interview notes,ok,,,,,,,,,,
ai for clinical notes review,P3,0,21,0,I,clinical notes ai,ok,,,,,,,,,,
